step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
5000	-554.661006972046721	-561.516494923006121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759273221484723	-1	1	2	2	3	1	4	5	4	3	6	5	5	5	5	6	6	8	7	7	8	9	8	8	10	10	12	10	9	10	11	10	11	11	10	11	10	10	11	14	12	13	12	13	11	13	12	13	14	13	12	12	14	14	14	14	16	16	16	16	17	15	14	15	15	16	17	19	18	17	17	17	19	18	17	15	18	17	19	18	19	19	20	21	19	19	20	19	19	19	18	20	21	21	22	20	20	21	21	22	24	22	24	22	23	22	25	24	27	29	28	0	1	1	2	3	1	2	5	4	4	7	5	6	10	6	3	8	7	12	9	0	16	8	12	19	17	20	23	24	21	17	23	17	29	24	25	20	21	24	28	32	39	29	35	29	28	39	36	27	37	23	28	32	41	43	29	53	41	40	50	50	41	29	42	32	55	60	76	62	64	56	0	74	66	60	50	70	65	67	70	72	91	73	75	76	70	78	67	70	70	70	75	79	91	84	0	66	88	89	92	92	96	102	74	91	91	96	100	105	107	105	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	2	3
5500	-616.859254039051166	-623.714741990010566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646550645928661	-1	1	1	2	3	3	4	5	3	5	5	4	5	5	5	6	6	7	7	7	6	8	9	6	8	11	11	10	8	11	8	10	12	10	10	10	10	9	10	12	12	12	13	12	12	13	12	12	14	13	12	12	15	14	14	15	16	15	16	16	17	15	16	15	15	15	17	20	18	16	17	17	18	16	18	16	18	19	19	20	20	18	20	20	19	19	21	20	19	19	20	22	20	22	22	20	21	21	21	20	24	22	22	22	23	22	26	24	27	26	26	0	1	1	2	3	2	2	6	4	4	7	6	5	9	6	6	13	7	5	10	0	16	19	12	19	23	20	6	24	21	16	5	32	24	24	25	20	21	29	28	28	34	35	24	24	28	35	36	37	37	32	23	32	41	44	39	52	19	52	49	50	52	33	39	51	35	60	76	58	64	55	0	55	56	67	50	63	65	67	70	72	42	73	75	76	70	78	79	70	77	82	100	79	91	84	0	55	88	70	75	100	96	96	97	90	91	96	92	111	96	91	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	3	1	3	2	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	2	1	2	2	4	2	1	2	2	2	3	2	3	1	2	2	1	2	1	2	1	1	1	1	2	1	2	2	4	2	1	2	1	1	1	2	1	1	2	1	2	1	1	4	1	2	1	3	1	1	1	2	1	2	2	1	3	3
6000	-665.092940283148891	-671.948428234108292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573928722253701	0	1	3	2	2	1	4	5	4	4	5	3	6	6	5	6	7	7	6	7	6	9	7	8	9	12	10	10	8	11	12	10	12	10	11	11	9	10	9	12	11	11	12	13	13	13	13	14	15	13	12	13	14	13	13	14	16	15	16	15	17	15	16	15	15	15	17	20	16	16	16	17	18	18	17	16	19	20	19	19	20	18	20	19	20	20	20	20	19	20	19	22	21	21	19	20	21	21	23	21	24	23	24	23	23	24	24	24	27	28	28	0	1	5	2	6	1	2	12	4	4	2	6	12	9	12	2	5	2	5	10	0	11	12	3	12	12	4	23	1	21	22	23	24	19	13	17	20	21	13	28	23	13	34	24	35	23	39	36	37	37	28	23	32	40	29	13	28	26	40	20	49	52	43	55	51	47	50	76	46	56	56	0	55	66	60	50	70	65	67	70	72	70	73	75	76	80	65	79	64	89	56	79	79	82	60	0	63	88	80	75	100	96	96	66	82	82	96	92	80	107	109	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	3	2	2	1	2	2	3	3	3	4	2	3	2	1	2	2	1	2	2	1	2	1	2	2	2	1	2	1	3	2	1	3	3	1	4	2	1	3	5	3	1	2	4	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	2	2	3	2	2	2	1	2	1	2	1	4	1	3	1	3	2	1	1	2	1	2	1	2	2	2	2	2	4	3	3	2	1	3	2	1
6500	-658.344317647097796	-665.199805598057196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541666178342186	-1	3	3	2	3	1	4	5	3	4	6	6	5	5	5	6	6	6	7	7	8	8	9	6	9	12	12	10	7	11	11	10	10	10	10	11	11	11	11	12	12	12	13	14	13	12	13	13	15	13	12	14	14	15	14	14	15	15	17	16	17	16	15	16	14	15	16	20	17	15	17	18	18	17	17	17	18	20	19	18	21	18	20	19	18	20	20	20	20	20	17	20	20	21	22	20	21	22	21	21	24	22	24	22	24	22	25	24	27	29	26	0	1	6	1	6	1	2	6	4	9	7	6	5	9	3	2	3	7	5	4	0	16	17	6	12	17	10	19	5	21	22	8	6	8	29	25	20	21	35	29	23	13	24	35	12	28	19	36	37	37	28	46	46	43	40	33	28	24	58	49	50	52	28	42	40	33	49	85	52	26	55	0	74	55	67	37	70	58	67	70	72	91	73	75	76	80	65	67	70	91	70	67	49	90	84	0	66	88	89	75	92	96	96	44	82	91	96	75	111	102	105	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	3	2	1	1	2	4	2	4	3	2	2	1	2	2	4	2	1	2	2	2	1	2	2	3	4	2	3	1	3	2	3	1	2	1	1	1	2	2	2	5	1	1	3	1	3	2	1	3	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	3	3	2	2	1	2	4	1	2	1	3	1	1	2	1	1	2	4	4	2	3	3	1	3	1
7000	-627.439002989414575	-634.294490940373976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578498728321592	0	2	2	3	3	3	4	4	4	5	6	5	5	6	3	7	7	7	8	6	7	9	10	7	7	12	12	10	9	10	11	11	11	10	9	10	10	9	11	13	13	12	12	12	13	13	11	12	13	12	13	13	13	15	14	14	15	15	16	15	17	15	16	15	16	14	17	20	17	17	17	17	18	17	18	18	19	19	19	19	21	19	19	20	19	20	19	20	19	21	20	22	21	21	20	19	20	21	21	21	24	23	23	21	25	23	24	24	25	29	28	0	1	1	2	3	3	6	3	4	4	7	5	3	9	3	7	12	7	25	4	0	16	13	5	3	18	14	5	17	21	22	19	35	35	12	25	20	21	19	43	23	34	29	29	29	23	24	25	37	37	28	23	23	41	44	29	52	32	32	49	50	52	33	43	32	43	60	85	52	42	55	0	66	66	67	49	70	65	67	70	72	70	74	75	76	70	65	79	64	89	82	75	67	70	75	0	39	88	89	75	92	96	96	73	90	82	96	92	82	107	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	3	3	1	2	2	2	1	1	2	2	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	1	1	1	2	1	2	3	1	3	1	3	1	2	1	1	1	2	2	2	1	2	2	1	3	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	3	3	2	1	1	3	1	1	1	1	3	2	1	2	2	2	1	2	3	3
7500	-679.771569152135839	-686.627057103095240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558736555156855	-1	1	3	2	4	3	4	5	4	3	4	6	6	5	6	6	6	6	7	7	7	9	9	6	10	11	12	11	9	10	11	10	12	9	10	11	10	10	11	12	13	10	13	13	12	14	11	13	14	14	13	11	13	15	14	14	15	16	14	14	17	16	15	14	15	15	18	19	17	17	17	16	19	16	17	17	19	19	19	18	21	18	20	20	18	19	18	19	18	20	21	21	21	21	22	20	21	21	23	22	25	23	24	22	24	23	25	24	25	28	28	0	1	1	2	3	2	4	5	2	4	2	8	5	4	11	2	3	2	8	4	0	6	17	3	29	19	9	3	17	21	7	23	39	24	13	17	20	21	6	32	28	34	8	34	29	40	34	35	37	27	28	32	52	52	44	29	28	46	35	27	50	53	45	42	51	55	49	85	62	42	34	0	66	45	60	50	80	39	67	64	72	70	39	75	61	70	39	60	64	89	82	67	79	82	84	0	55	88	89	84	92	96	102	74	77	82	96	92	90	103	109	1	1	2	1	1	2	1	1	3	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	1	2	4	3	1	2	5	1	1	2	2	3	1	1	4	1	1	1	4	2	2	1	1	1	2	1	2	1	1	3	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	4	4	1	3	2	2	2	1	4	1	2	2	1	4	2	1	1	5	3	2	1	2	2	1	2	1	1	4	1	2	1	2	2	1	2	2	2	2	2	3	2	2
8000	-647.910103004284906	-654.765590955244306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638411714065851	-1	1	2	2	3	2	4	6	3	3	5	5	5	5	6	6	6	7	7	8	7	8	8	7	9	11	12	11	8	9	12	11	12	9	10	11	10	10	10	12	12	13	12	13	13	12	13	14	13	13	13	13	15	13	14	14	15	16	17	14	18	16	16	15	16	14	18	19	18	16	17	18	18	17	17	16	19	19	20	19	21	19	20	20	19	18	19	20	20	21	21	22	22	21	22	20	21	22	23	20	24	23	24	21	25	24	25	25	26	27	27	0	1	1	2	6	1	6	3	4	4	7	3	5	9	11	2	5	11	8	4	0	16	8	13	19	39	20	6	24	21	22	29	35	6	29	25	20	21	5	32	23	3	35	8	24	8	28	36	37	37	28	23	52	32	39	34	46	54	52	27	76	32	44	43	51	24	75	76	62	64	28	0	42	55	49	50	70	51	67	70	72	64	74	75	76	64	65	67	70	80	82	100	67	77	84	0	55	88	80	75	84	96	102	83	90	91	96	92	91	96	82	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	5	1	2	2	1	1	3	1	2	1	2	4	1	2	6	1	3	2	4	1	2	1	2	1	2	1	2	1	2	2	2	2	1	1	2	2	2	2	3	1	2	1	1	3	1	3	1	2	1	2	3	1	2	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	1	3	1	2	1	3	2	1	1	2	2	2	1	2	4	2
8500	-619.083668546611875	-625.939156497571275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682062706365101	-2	1	2	2	3	0	4	6	3	4	5	6	6	6	6	7	4	7	7	8	8	7	8	8	9	10	10	11	8	9	11	10	10	11	10	11	11	10	10	13	12	13	12	13	12	12	14	13	13	14	13	13	15	15	14	14	16	15	15	16	17	17	15	15	14	15	17	19	17	16	17	18	18	17	17	16	19	19	19	20	20	18	19	20	20	18	20	20	18	21	20	22	21	21	21	19	22	22	22	20	24	22	23	20	24	24	25	25	27	28	26	0	1	6	2	3	1	9	17	4	4	5	17	3	4	17	8	6	2	17	9	0	7	8	8	7	24	20	13	17	21	22	23	13	29	19	25	27	30	24	28	34	45	34	24	29	23	34	36	37	37	32	41	28	41	44	24	32	40	28	37	50	46	56	45	51	45	49	76	52	64	34	0	74	66	60	49	70	65	67	70	72	70	71	75	76	70	78	67	56	91	82	100	67	89	84	0	66	93	77	75	92	96	96	74	90	94	102	92	90	102	105	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	2	1	3	1	2	1	1	1	1	2	2	2	1	3	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	2	2	1	2	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	3	1	1	1	1	2	2	1	2	2	3	1	2	3	1
9000	-637.501587076707096	-644.357075027666497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545796981264892	-1	0	1	1	2	1	4	6	2	4	3	5	5	5	6	5	6	7	8	6	8	9	9	6	9	11	12	10	8	10	12	10	11	11	9	11	11	9	10	13	12	12	13	14	12	13	11	12	14	13	12	14	14	15	13	14	15	15	17	14	17	16	14	15	16	14	18	20	18	18	18	17	18	18	17	17	17	19	20	20	20	18	19	19	19	19	21	19	19	20	20	22	21	22	21	21	21	22	22	19	24	23	24	22	24	23	24	25	27	28	24	0	1	1	2	3	1	11	12	4	4	2	2	6	9	5	7	6	6	8	10	0	16	8	11	19	15	20	19	17	21	16	23	35	35	29	25	20	21	8	32	32	26	8	42	29	32	12	36	37	37	5	46	28	28	35	29	51	53	40	50	37	53	34	29	57	55	60	61	62	77	55	0	66	66	60	27	64	65	88	89	72	64	55	75	76	70	78	67	77	70	82	100	79	91	84	0	56	88	70	75	92	96	102	43	90	91	102	100	106	96	91	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	2	3	1	1	1	2	1	2	1	3	3	1	1	1	3	1	1	1	1	1	2	1	2	2	1	1	3	1	2	2	4	1	2	2	4	1	2	2	2	3	1	1	2	1	3	1	1	4	1	1	2	2	1	1	2	1	2	2	1	3	1	2	1	1	2	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	3	2	2	1	1	1	1	5	3	2	1	3	1	3	2
9500	-648.142214187950799	-654.997702138910199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664495903113046	0	1	3	2	4	2	4	6	3	4	5	5	4	6	5	7	7	8	7	8	8	10	10	6	9	9	9	11	7	11	11	9	11	9	10	11	11	11	9	13	12	11	12	13	12	13	13	12	14	14	12	13	14	15	14	14	14	16	15	15	16	16	15	13	15	15	18	20	18	14	16	17	18	18	16	17	17	17	20	19	20	18	20	21	19	19	20	20	17	20	21	18	21	22	22	19	21	21	23	22	25	22	23	22	23	24	26	24	26	29	26	0	1	6	2	3	1	2	12	4	4	7	3	6	4	13	11	8	7	8	14	0	16	32	3	13	8	9	23	8	21	7	19	35	29	19	25	27	21	3	23	17	29	29	35	29	32	34	36	37	37	23	41	23	41	44	34	43	59	52	50	50	40	35	41	51	55	75	85	62	64	56	0	43	66	60	61	70	40	67	44	72	89	74	75	76	89	78	67	70	82	82	75	79	90	84	0	43	88	77	92	60	96	96	97	90	91	102	100	80	107	106	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	2	2	4	1	1	1	3	1	1	2	1	2	1	2	2	1	3	2	3	2	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	4	1	3	2	5	2	2	1	2	2	1	2	3	2	1
10000	-684.838340741853472	-691.693828692812872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575443016934892	-2	0	3	2	4	0	5	6	3	4	5	6	4	5	6	7	5	7	8	7	6	8	8	8	10	10	13	11	8	10	10	10	12	11	9	12	11	10	9	12	12	13	11	12	12	13	14	14	13	13	12	13	14	15	14	14	15	14	16	16	18	16	14	15	14	16	18	19	17	16	18	17	19	17	17	16	18	20	19	19	19	18	19	19	20	20	21	20	19	21	21	19	20	21	21	20	22	21	22	20	25	22	24	20	24	23	25	24	26	28	28	0	1	6	2	6	1	2	6	4	4	9	17	6	10	5	11	6	11	15	9	0	8	8	5	24	3	14	26	13	21	22	17	24	24	29	25	20	21	7	28	32	44	13	24	35	40	34	25	37	37	23	23	40	43	44	35	52	46	23	27	37	46	34	44	51	55	60	37	62	64	63	0	33	66	60	27	70	51	67	70	72	70	66	75	76	56	65	67	70	89	82	75	79	89	84	0	74	92	70	84	84	96	96	66	90	94	96	100	89	103	90	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	3	4	1	2	2	1	4	1	1	1	2	2	2	2	1	1	1	5	1	1	1	2	2	1	1	2	3	2	2	2	2	1	1	3	1	2	2	2	1	1	1	1	5	1	1	2	1	3	1	1	2	2	4	1	2	1	1	2	2	2	2	3	1	2	1	2	2	1	2	1	1	3	1	4	1	3	2	2	2	1	2	3	1	3	2	4
10500	-644.062821601994301	-650.918309552953701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609561855963786	0	1	1	2	3	2	3	6	4	4	3	5	6	5	5	6	6	6	7	8	7	8	9	6	9	9	11	10	8	11	12	11	11	11	10	11	10	9	10	14	12	12	12	13	13	12	14	14	15	13	11	13	14	15	14	13	15	13	17	16	16	16	16	14	15	15	18	19	17	17	17	17	18	18	18	17	18	20	19	19	21	18	18	21	20	19	21	20	19	20	20	22	22	19	22	18	22	22	23	20	25	22	23	23	24	24	25	24	28	27	27	0	1	1	2	6	3	2	5	4	4	1	6	5	4	6	12	3	2	12	14	0	16	5	5	7	8	37	19	12	21	16	7	24	19	8	25	20	21	6	28	28	35	35	29	29	28	19	36	50	37	23	28	28	58	32	34	32	23	41	37	50	52	56	39	51	33	60	76	62	44	45	0	44	56	60	50	64	32	67	64	72	64	44	75	68	77	65	79	82	82	70	100	88	70	84	0	74	79	80	75	92	96	102	97	90	91	102	100	105	103	106	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	1	1	4	2	2	1	1	2	1	2	3	4	3	2	2	1	1	1	4	2	1	1	1	4	2	1	5	2	2	2	2	2	2	1	1	1	2	2	3	2	2	2	2	2	2	2	1	1	1	2	2	1	3	2	1	3	3	5	1	2	2	2	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2	2	2	2	2
11000	-620.623930503986116	-627.479418454945517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584714178172408	-1	1	3	2	4	2	4	6	4	4	6	6	5	6	5	6	5	7	7	7	8	9	8	8	9	11	13	10	8	10	11	10	12	10	10	12	10	10	10	13	12	12	11	13	13	13	13	14	14	12	12	13	14	15	14	14	15	15	16	16	17	16	16	15	16	16	17	20	18	16	17	16	18	18	18	16	19	19	19	18	20	18	18	19	18	19	20	20	19	19	20	19	21	21	20	20	22	22	22	22	25	22	24	22	24	23	25	24	27	26	27	0	1	1	2	3	1	2	5	4	4	1	5	3	9	6	7	6	12	5	14	0	19	12	17	13	24	20	23	5	21	18	23	24	24	29	25	20	21	8	32	23	35	25	29	18	28	39	36	50	37	23	28	41	46	41	39	52	40	28	49	37	46	56	42	46	55	49	76	59	64	66	0	45	66	67	50	70	51	67	70	72	70	66	75	27	80	51	79	70	64	82	75	79	77	84	0	74	88	89	92	75	96	96	83	82	91	96	100	91	102	106	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	2	2	2	1	2	2	1	1	2	1	2	2	2	1	1	2	3	2	2	1	1	1	2	2	2	1	1	3	1	1	2	1	3	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	3	1	2	2	1	1	1	2	1	4	1	2	2	1	1	1	2	1	1	3	1	2	1	5	1	2	2	2	2	2	1	3	2	3
11500	-624.604170503231103	-631.459658454190503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601402591150825	0	1	3	2	3	2	4	5	3	4	6	5	5	5	6	7	6	7	7	7	7	10	9	7	10	11	12	11	7	10	11	10	11	9	10	11	10	10	10	14	12	12	12	14	12	14	11	13	14	13	12	13	14	14	14	15	15	15	17	13	15	16	16	14	16	15	18	18	17	16	17	17	19	18	17	15	19	19	19	20	20	18	20	19	19	18	20	20	19	21	20	21	21	21	21	20	22	22	23	22	24	23	22	22	25	24	26	24	26	28	27	0	1	6	2	6	1	2	3	4	9	7	3	6	10	3	8	8	7	13	14	0	16	12	5	2	17	20	23	6	21	22	12	24	24	29	24	20	21	13	28	23	34	35	35	34	32	34	36	27	37	32	32	52	41	24	45	52	53	52	37	20	32	44	45	51	44	75	76	46	64	66	0	74	66	60	50	70	65	67	70	72	70	74	75	76	70	65	79	70	82	77	75	75	77	84	0	73	88	80	75	60	96	96	74	90	94	96	100	94	107	106	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	5	2	2	1	2	2	1	3	2	1	2	1	1	1	3	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	3	2	1	1	2	1	4	4	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	2	1	2	1	1	3	2	1	1	1	1	1	1	4	6	2	1	3	2	2	3	1	3	1	1
12000	-652.186513703989590	-659.042001654948990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574303019430900	-2	1	2	2	4	3	4	6	3	4	3	5	4	6	6	6	7	7	6	7	8	9	9	7	6	11	12	11	9	10	11	10	12	10	11	11	10	11	10	12	13	13	13	12	12	13	14	13	14	13	12	13	11	14	13	14	15	15	15	15	17	16	14	14	15	16	17	20	18	17	18	18	18	18	17	16	19	20	19	17	20	18	19	20	20	19	21	20	19	20	21	21	21	21	22	21	21	22	22	22	24	23	23	22	24	23	26	24	25	29	25	0	1	1	2	3	2	2	5	4	4	3	6	3	11	7	5	12	16	13	10	0	16	8	19	13	17	14	23	24	21	22	5	29	19	8	25	20	30	17	23	32	24	29	34	39	19	45	36	20	37	53	28	23	23	26	29	46	28	23	37	50	52	8	6	51	43	60	76	62	42	56	0	44	56	60	50	70	65	67	64	72	70	73	60	76	80	78	67	64	82	70	75	88	89	84	0	66	79	70	92	100	96	96	66	90	82	96	92	89	107	91	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	3	2	2	1	2	2	1	3	2	1	2	3	1	2	3	2	1	1	1	2	1	2	1	3	2	3	2	2	3	4	2	1	1	2	1	2	2	1	3	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	3	1	3	1	1	1	1	1	3	2	3	1	2	2	1	2	2	2	3	2	3	2	2
12500	-614.493715690399881	-621.349203641359281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652030932174993	-1	1	3	3	3	2	4	5	4	3	4	6	4	6	5	7	6	5	8	7	8	8	9	5	10	11	11	10	8	11	12	10	11	10	11	11	10	10	10	14	12	13	13	13	11	13	12	13	14	13	12	13	15	15	15	14	15	16	16	14	17	16	14	15	16	15	16	19	17	17	17	17	18	17	17	16	17	21	18	20	20	18	20	21	20	19	20	18	20	20	21	20	20	21	22	20	20	21	22	21	24	23	24	22	23	22	26	24	27	28	28	0	1	6	2	6	1	2	5	10	2	6	13	6	9	3	11	11	2	5	14	0	11	17	13	22	19	20	23	24	21	22	8	17	29	24	39	14	21	19	28	28	33	35	33	24	23	34	36	27	37	32	45	23	32	43	45	32	53	40	50	76	63	45	42	51	43	60	76	62	63	66	0	66	43	60	49	64	65	67	70	72	77	73	75	76	70	65	67	82	82	82	75	79	82	84	0	55	79	80	92	100	96	96	74	90	82	96	84	105	107	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	2	1	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	3	2	1	2	3	1	1	1	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	1	2	2	2	1	1	2	1	1	3	2	1	1	2	2	2	2	1	2	2	1	1	2	3
